length,discount,successful,mean_price,median_of_price,min_rating,max_rating,mean_rating,percentage_of_successful,gender
150,20,0,1203.62,1203.62,2.6,4.1,3.35,0.1,0
0,20,0,207.33,207.33,2.6,2.6,2.6,0.1,0
0,0,0,207.33,207.33,2.6,2.6,2.6,0.1,0
970,0,0,250.12,272.0,0.9,3.8,2.35,0.09,0
704,0,0,250.12,272.0,0.9,3.8,2.35,0.09,0
527,0,0,250.12,272.0,0.9,3.8,2.35,0.09,0
497,0,0,251.82,299.0,1.5,3.8,2.83,0.09,0
218,20,0,228.24,228.24,1.5,3.8,2.65,0.08,0
387,5,0,233.82,245.0,0.9,3.8,2.07,0.08,0
1359,0,0,45.76,37.94,0.8,5.0,3.12,0.08,0
1549,0,0,40.59,32.99,0.8,4.1,2.59,0.08,0
1119,0,0,37.28,32.99,0.8,5.0,3.02,0.07,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.07,0
0,10,1,99.99,99.99,4.8,4.8,4.8,0.07,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.09,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.09,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.09,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.09,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.09,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.08,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.08,0
518,0,0,106.33,54.99,0.4,4.0,1.77,0.08,0
643,20,0,106.33,54.99,0.4,4.0,1.77,0.08,0
754,0,0,106.33,54.99,0.4,4.0,1.77,0.08,0
460,0,0,106.33,54.99,0.4,4.0,1.77,0.08,0
165,0,1,58.97,58.97,3.9,3.9,3.9,0.07,0
34,0,1,58.97,58.97,3.9,3.9,3.9,0.09,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.11,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.11,0
0,20,0,58.97,58.97,3.9,3.9,3.9,0.1,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.1,0
129,5,1,58.97,58.97,3.9,3.9,3.9,0.1,0
0,5,0,58.97,58.97,3.9,3.9,3.9,0.11,0
167,20,1,58.97,58.97,3.9,3.9,3.9,0.11,0
2013,20,1,83.78,69.0,1.8,4.9,3.28,0.13,0
1447,0,0,74.26,59.9,0.5,4.9,2.61,0.14,0
1481,10,1,79.87,69.0,0.5,4.9,2.9,0.14,0
1328,0,0,79.78,69.0,0.5,4.9,3.04,0.15,0
1423,0,1,77.54,69.0,0.5,4.9,2.96,0.15,0
1170,0,0,84.86,79.5,0.5,4.9,2.74,0.16,0
348,0,1,165.0,193.0,2.9,4.3,3.83,0.16,0
168,0,0,151.0,151.0,2.9,4.3,3.6,0.17,0
202,0,0,151.0,151.0,2.9,4.3,3.6,0.17,0
98,0,0,151.0,151.0,2.9,4.3,3.6,0.17,0
87,20,1,165.0,193.0,2.9,4.3,3.83,0.16,0
211,10,1,151.0,151.0,2.9,4.3,3.6,0.18,0
17,0,0,151.0,151.0,2.9,4.3,3.6,0.19,0
210,20,0,151.0,151.0,2.9,4.3,3.6,0.18,0
264,15,1,165.0,193.0,2.9,4.3,3.83,0.18,0
53,20,0,151.0,151.0,2.9,4.3,3.6,0.19,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.19,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.19,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.19,0
0,5,0,1816.97,1816.97,0.4,0.4,0.4,0.18,0
0,10,0,1816.97,1816.97,0.4,0.4,0.4,0.18,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.18,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.18,0
1587,0,1,4518.55,4862.0,1.2,4.8,2.45,0.17,0
1125,20,1,4653.69,5192.5,1.2,4.8,2.19,0.18,0
849,0,0,4468.44,4862.0,1.2,4.8,2.14,0.19,0
1202,5,0,4238.5,4598.0,1.2,4.8,2.42,0.19,0
1307,20,0,4110.94,4187.5,1.2,4.8,2.53,0.19,0
1292,0,0,4238.5,4598.0,1.2,4.8,2.42,0.19,0
1531,10,1,868.8,689.0,0.1,4.8,2.64,0.0,0
1319,15,0,935.45,739.0,0.1,4.8,2.61,0.0,0
1173,0,0,1061.57,799.0,1.4,4.8,2.99,0.0,0
1300,0,1,868.8,689.0,0.1,4.8,2.64,0.0,0
1613,0,0,935.45,739.0,0.1,4.8,2.61,0.25,0
1441,0,0,983.67,569.0,1.4,4.8,3.15,0.2,0
1722,0,0,935.45,739.0,0.1,4.8,2.61,0.17,0
1643,10,0,935.45,739.0,0.1,4.8,2.61,0.14,0
0,0,0,78.9,78.9,3.8,3.8,3.8,0.12,0
38,0,0,71.85,71.85,3.8,4.4,4.1,0.11,0
465,0,1,69.5,64.8,3.8,4.4,4.2,0.1,0
181,0,1,69.5,64.8,3.8,4.4,4.2,0.18,0
0,10,0,64.8,64.8,4.4,4.4,4.4,0.25,0
933,20,0,91.48,84.9,0.5,4.8,2.43,0.23,0
643,5,0,101.95,99.45,0.5,4.3,2.25,0.21,0
1472,5,1,103.85,119.0,1.3,4.8,3.2,0.2,0
1668,0,0,117.46,129.0,1.3,4.8,2.99,0.25,0
1039,15,0,111.21,124.0,1.3,4.8,3.0,0.24,0
923,20,0,117.63,129.0,1.3,4.8,3.03,0.22,0
805,0,0,117.46,129.0,1.3,4.8,2.99,0.21,0
1291,0,0,117.63,129.0,1.3,4.8,3.03,0.2,0
1065,15,1,115.96,129.0,1.3,4.8,3.14,0.19,0
1380,15,0,116.21,124.0,1.3,4.8,2.99,0.23,0
121,0,0,1203.62,1203.62,2.6,4.1,3.35,0.22,0
253,15,0,1203.62,1203.62,2.6,4.1,3.35,0.21,0
0,0,0,207.33,207.33,2.6,2.6,2.6,0.2,0
0,0,0,207.33,207.33,2.6,2.6,2.6,0.19,0
460,15,0,224.33,245.0,0.9,3.8,2.63,0.19,0
772,0,0,250.12,272.0,0.9,3.8,2.35,0.18,0
704,0,0,250.12,272.0,0.9,3.8,2.35,0.17,0
1220,0,0,45.76,37.94,0.8,5.0,3.12,0.17,0
1544,0,0,49.31,42.9,0.8,5.0,2.99,0.16,0
1511,0,0,44.01,32.99,0.8,5.0,3.0,0.16,0
1315,15,1,42.56,32.99,0.8,5.0,2.77,0.15,0
1437,0,1,42.89,32.99,0.8,5.0,2.87,0.18,0
936,5,0,39.89,32.99,0.8,5.0,2.86,0.2,0
984,20,0,39.64,32.99,0.8,5.0,2.89,0.19,0
1788,10,1,42.56,32.99,0.8,4.1,2.53,0.19,0
1758,15,1,39.17,32.99,0.8,5.0,2.76,0.21,0
0,20,0,99.99,99.99,4.8,4.8,4.8,0.23,0
0,5,0,553.0,553.0,3.0,3.0,3.0,0.23,0
296,0,1,553.0,553.0,3.0,3.0,3.0,0.22,0
234,0,1,553.0,553.0,3.0,3.0,3.0,0.24,0
0,10,0,553.0,553.0,3.0,3.0,3.0,0.26,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.25,0
275,0,0,152.0,152.0,0.4,0.9,0.65,0.24,0
255,0,0,106.33,54.99,0.4,4.0,1.77,0.24,0
926,0,1,83.49,34.99,0.4,4.0,2.33,0.23,0
595,0,1,83.49,34.99,0.4,4.0,2.33,0.25,0
618,0,0,106.33,54.99,0.4,4.0,1.77,0.27,0
389,0,0,132.0,132.0,0.4,4.0,2.2,0.26,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.25,0
0,10,0,58.97,58.97,3.9,3.9,3.9,0.25,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.25,0
0,10,0,58.97,58.97,3.9,3.9,3.9,0.24,0
135,0,1,58.97,58.97,3.9,3.9,3.9,0.24,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.25,0
1084,0,0,83.09,69.0,0.5,4.9,2.83,0.25,0
1608,0,0,80.98,69.0,0.5,4.9,2.83,0.24,0
1168,0,0,82.23,69.0,0.5,4.9,3.22,0.24,0
143,15,0,151.0,151.0,2.9,4.3,3.6,0.23,0
266,5,0,151.0,151.0,2.9,4.3,3.6,0.23,0
214,0,0,151.0,151.0,2.9,4.3,3.6,0.23,0
87,0,0,151.0,151.0,2.9,4.3,3.6,0.22,0
324,0,1,165.0,193.0,2.9,4.3,3.83,0.22,0
294,0,0,151.0,151.0,2.9,4.3,3.6,0.23,0
300,0,0,151.0,151.0,2.9,4.3,3.6,0.23,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.22,0
0,5,0,1816.97,1816.97,0.4,0.4,0.4,0.22,0
0,20,0,1816.97,1816.97,0.4,0.4,0.4,0.22,0
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.21,0
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.21,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.21,0
1388,5,1,4340.55,4862.0,1.2,4.8,2.34,0.21,0
1434,0,0,917.5,689.0,0.1,4.8,2.64,0.0,0
1479,0,0,912.75,689.0,0.1,4.8,2.6,0.0,0
2107,0,1,907.5,689.0,0.1,4.8,2.69,0.0,0
1946,0,0,914.0,519.0,0.1,4.8,2.83,0.0,0
1266,20,0,91.48,84.9,0.5,4.8,2.43,0.0,0
924,20,0,97.54,89.9,0.5,4.3,1.96,0.0,0
1932,5,1,108.3,119.0,1.3,4.8,3.31,0.0,0
785,0,0,126.1,129.0,1.3,4.8,3.06,0.14,0
56,5,0,1203.62,1203.62,2.6,4.1,3.35,0.12,0
0,5,0,2199.9,2199.9,4.1,4.1,4.1,0.11,0
464,20,0,250.12,272.0,0.9,3.8,2.35,0.1,0
1419,0,0,44.01,32.99,0.8,5.0,3.0,0.09,0
1044,0,0,39.46,32.99,0.8,5.0,2.97,0.08,0
1253,0,0,39.89,32.99,0.8,5.0,2.86,0.08,0
99,5,1,99.99,99.99,4.8,4.8,4.8,0.07,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.13,0
0,10,0,553.0,553.0,3.0,3.0,3.0,0.12,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.12,0
641,0,0,106.33,54.99,0.4,4.0,1.77,0.11,0
362,0,0,106.33,54.99,0.4,4.0,1.77,0.11,0
1359,15,0,73.6,64.45,0.5,4.9,2.69,0.1,0
43,0,0,151.0,151.0,2.9,4.3,3.6,0.1,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.09,0
1434,0,0,4193.57,4451.5,1.2,4.8,2.58,0.09,0
1303,5,0,4518.55,4862.0,1.2,4.8,2.45,0.08,0
1734,0,1,4253.28,4598.0,1.2,4.8,2.39,0.08,0
1314,15,1,4340.55,4862.0,1.2,4.8,2.34,0.12,0
1427,0,1,3896.07,4451.5,1.2,4.8,2.47,0.15,0
456,0,0,3976.84,4451.5,1.2,4.8,2.73,0.18,0
1430,15,0,1047.29,799.0,0.1,4.8,2.8,0.0,1
1114,20,0,1008.75,769.0,0.1,4.8,2.62,0.0,1
1201,5,0,960.0,719.0,0.1,4.8,2.76,0.0,1
1233,0,0,935.45,739.0,0.1,4.8,2.61,0.0,1
1161,20,0,935.45,739.0,0.1,4.8,2.61,0.0,1
1674,5,0,935.45,739.0,0.1,4.8,2.61,0.0,1
597,0,1,845.45,639.0,0.1,4.8,2.67,0.0,1
159,15,0,71.85,71.85,3.8,4.4,4.1,0.0,1
18,0,0,71.85,71.85,3.8,4.4,4.1,0.0,1
188,0,0,71.85,71.85,3.8,4.4,4.1,0.0,1
604,20,0,91.48,84.9,0.5,4.8,2.43,0.0,1
993,0,0,91.48,84.9,0.5,4.8,2.43,0.0,1
766,15,0,91.48,84.9,0.5,4.8,2.43,0.0,1
893,0,0,91.48,84.9,0.5,4.8,2.43,0.0,1
1079,0,0,83.98,79.9,0.8,4.8,2.82,0.0,1
771,20,0,83.98,79.9,0.8,4.8,2.82,0.0,1
1049,0,0,91.48,84.9,0.5,4.8,2.43,0.0,1
1347,0,0,124.84,129.0,1.3,4.8,2.94,0.0,1
1286,15,0,117.63,129.0,1.3,4.8,3.03,0.0,1
1335,20,0,110.1,129.0,1.3,4.8,2.94,0.0,1
2211,0,1,110.37,124.0,1.3,4.8,3.21,0.0,1
1607,0,0,117.63,129.0,1.3,4.8,3.03,0.05,1
1304,10,0,116.21,124.0,1.3,4.8,2.99,0.05,1
672,0,0,126.1,129.0,1.3,4.8,3.06,0.04,1
24,0,0,1203.62,1203.62,2.6,4.1,3.35,0.04,1
189,5,1,871.52,207.33,2.6,4.1,3.1,0.04,1
192,0,0,1203.62,1203.62,2.6,4.1,3.35,0.08,1
68,0,0,1203.62,1203.62,2.6,4.1,3.35,0.07,1
21,0,0,1203.62,1203.62,2.6,4.1,3.35,0.07,1
275,0,0,1203.62,1203.62,2.6,4.1,3.35,0.07,1
549,20,0,250.12,272.0,0.9,3.8,2.35,0.07,1
540,10,0,250.12,272.0,0.9,3.8,2.35,0.06,1
656,15,0,250.12,272.0,0.9,3.8,2.35,0.06,1
828,5,1,249.09,245.0,0.9,3.8,2.06,0.06,1
519,0,0,250.12,272.0,0.9,3.8,2.35,0.09,1
484,20,0,250.12,272.0,0.9,3.8,2.35,0.09,1
813,20,1,224.33,245.0,0.9,3.8,2.63,0.08,1
536,0,1,236.62,245.0,0.9,3.8,1.78,0.11,1
1519,0,0,47.27,37.94,0.8,5.0,2.97,0.13,1
1316,0,0,44.01,32.99,0.8,5.0,3.0,0.13,1
1100,0,1,42.56,32.99,0.8,5.0,2.77,0.12,1
1763,0,0,49.74,42.9,0.8,5.0,3.11,0.15,1
1529,10,0,44.14,32.99,0.8,5.0,3.11,0.14,1
1587,15,0,39.89,32.99,0.8,5.0,2.86,0.14,1
629,0,1,39.52,29.99,0.8,4.1,2.53,0.14,1
204,10,1,99.99,99.99,4.8,4.8,4.8,0.16,1
0,10,0,99.99,99.99,4.8,4.8,4.8,0.17,1
0,20,0,99.99,99.99,4.8,4.8,4.8,0.17,1
0,20,0,99.99,99.99,4.8,4.8,4.8,0.17,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.16,1
48,0,1,553.0,553.0,3.0,3.0,3.0,0.16,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.18,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.17,1
0,0,1,553.0,553.0,3.0,3.0,3.0,0.17,1
0,10,0,553.0,553.0,3.0,3.0,3.0,0.19,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.18,1
573,0,0,34.99,34.99,0.9,4.0,2.45,0.18,1
674,0,1,83.49,34.99,0.4,4.0,2.33,0.18,1
393,0,0,106.33,54.99,0.4,4.0,1.77,0.19,1
440,0,1,92.99,14.99,0.4,4.0,2.8,0.19,1
415,0,0,132.0,132.0,0.4,4.0,2.2,0.2,1
72,10,1,58.97,58.97,3.9,3.9,3.9,0.2,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.21,1
94,5,1,58.97,58.97,3.9,3.9,3.9,0.21,1
0,0,1,58.97,58.97,3.9,3.9,3.9,0.22,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.23,1
1039,10,0,78.65,69.0,0.5,4.9,3.08,0.23,1
1477,0,0,79.78,69.0,0.5,4.9,3.04,0.22,1
1378,5,0,79.78,69.0,0.5,4.9,3.04,0.22,1
879,0,0,75.98,69.0,0.5,4.9,2.85,0.22,1
1249,0,1,80.98,69.0,0.5,4.9,2.88,0.21,1
158,0,0,151.0,151.0,2.9,4.3,3.6,0.23,1
443,0,1,165.0,193.0,2.9,4.3,3.83,0.22,1
139,0,1,165.0,193.0,2.9,4.3,3.83,0.23,1
165,5,0,151.0,151.0,2.9,4.3,3.6,0.24,1
250,5,0,151.0,151.0,2.9,4.3,3.6,0.24,1
0,20,0,109.0,109.0,2.9,2.9,2.9,0.24,1
248,0,1,165.0,193.0,2.9,4.3,3.83,0.23,1
0,10,0,1816.97,1816.97,0.4,0.4,0.4,0.24,1
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.24,1
0,5,0,1816.97,1816.97,0.4,0.4,0.4,0.24,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.23,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.23,1
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.23,1
0,10,0,1816.97,1816.97,0.4,0.4,0.4,0.23,1
0,5,0,1816.97,1816.97,0.4,0.4,0.4,0.22,1
0,10,0,1816.97,1816.97,0.4,0.4,0.4,0.22,1
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.22,1
1846,0,0,4664.3,4598.0,1.2,2.4,1.64,0.22,1
1017,0,0,4105.58,4187.5,1.2,4.7,2.12,0.21,1
1475,20,0,4238.5,4598.0,1.2,4.8,2.42,0.21,1
1760,20,1,4253.28,4598.0,1.2,4.8,2.39,0.21,1
1376,5,0,4105.58,4187.5,1.2,4.7,2.12,0.22,1
1580,0,1,841.22,639.0,0.1,4.8,2.63,0.0,0
690,0,0,935.45,739.0,0.1,4.8,2.61,0.0,0
1739,0,0,673.75,689.0,0.1,4.8,2.36,0.0,0
1053,0,0,960.0,719.0,0.1,4.8,2.76,0.0,0
1909,0,1,628.78,639.0,0.1,4.8,2.42,0.0,0
1616,15,0,935.45,739.0,0.1,4.8,2.61,0.2,0
1343,5,0,1040.14,799.0,0.1,4.6,2.47,0.17,0
1661,10,1,921.0,739.0,0.1,4.6,2.4,0.14,0
0,0,0,78.9,78.9,3.8,3.8,3.8,0.25,0
127,0,1,69.5,64.8,3.8,4.4,4.2,0.22,0
0,0,0,78.9,78.9,3.8,3.8,3.8,0.3,0
330,0,1,69.5,64.8,3.8,4.4,4.2,0.27,0
9,0,0,71.85,71.85,3.8,4.4,4.1,0.33,0
1149,0,0,91.48,84.9,0.5,4.8,2.43,0.31,0
1095,20,0,87.98,79.9,0.5,4.8,2.6,0.29,0
706,10,0,87.5,79.9,0.5,4.8,2.17,0.27,0
762,0,0,91.48,84.9,0.5,4.8,2.43,0.25,0
898,5,0,90.0,84.9,0.5,4.8,2.6,0.24,0
532,0,0,93.8,89.9,0.5,4.8,2.76,0.22,0
718,0,0,93.8,89.9,0.5,4.8,2.76,0.21,0
1249,20,0,117.63,129.0,1.3,4.8,3.03,0.2,0
1385,0,1,110.37,124.0,1.3,4.8,3.21,0.19,0
623,0,1,124.22,129.0,1.3,4.8,3.19,0.23,0
135,0,0,1203.62,1203.62,2.6,4.1,3.35,0.26,0
244,20,0,1203.62,1203.62,2.6,4.1,3.35,0.25,0
391,15,1,871.52,207.33,2.6,4.1,3.1,0.24,0
313,20,1,871.52,207.33,2.6,4.1,3.1,0.27,0
0,0,0,2199.9,2199.9,4.1,4.1,4.1,0.3,0
847,0,0,250.12,272.0,0.9,3.8,2.35,0.29,0
565,0,0,250.12,272.0,0.9,3.8,2.35,0.28,0
303,20,1,272.49,245.0,0.9,1.5,1.1,0.27,0
1180,0,1,37.32,29.99,0.8,5.0,2.7,0.29,0
1157,0,0,44.01,32.99,0.8,5.0,3.0,0.31,0
1787,5,0,45.74,32.99,0.8,5.0,3.14,0.3,0
1443,0,0,54.7,53.2,2.1,5.0,3.5,0.29,0
882,0,0,44.01,32.99,0.8,5.0,3.0,0.29,0
1414,10,1,42.56,32.99,0.8,4.1,2.53,0.28,0
1184,0,0,44.01,32.99,0.8,5.0,3.0,0.3,0
1370,0,0,41.57,32.99,0.8,5.0,3.0,0.29,0
70,10,1,99.99,99.99,4.8,4.8,4.8,0.28,0
239,0,1,99.99,99.99,4.8,4.8,4.8,0.3,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.32,0
0,5,0,99.99,99.99,4.8,4.8,4.8,0.31,0
0,10,0,99.99,99.99,4.8,4.8,4.8,0.3,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.3,0
0,15,0,553.0,553.0,3.0,3.0,3.0,0.29,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.28,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.28,0
0,15,0,553.0,553.0,3.0,3.0,3.0,0.27,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.27,0
123,0,1,553.0,553.0,3.0,3.0,3.0,0.26,0
0,5,0,553.0,553.0,3.0,3.0,3.0,0.27,0
195,20,1,553.0,553.0,3.0,3.0,3.0,0.27,0
0,5,0,553.0,553.0,3.0,3.0,3.0,0.28,0
324,0,0,106.33,54.99,0.4,4.0,1.77,0.28,0
542,0,1,83.49,34.99,0.4,4.0,2.33,0.27,0
323,0,0,106.33,54.99,0.4,4.0,1.77,0.29,0
465,5,0,106.33,54.99,0.4,4.0,1.77,0.28,0
528,0,0,106.33,54.99,0.4,4.0,1.77,0.28,0
0,5,0,14.99,14.99,4.0,4.0,4.0,0.27,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.27,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.26,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.26,0
1437,0,0,79.78,69.0,0.5,4.9,3.04,0.25,0
1054,10,1,83.09,69.0,0.5,4.9,2.83,0.25,0
959,0,0,70.98,64.45,0.5,4.9,2.96,0.26,0
1204,0,0,79.78,69.0,0.5,4.9,3.04,0.26,0
1198,0,0,74.2,69.0,0.5,4.9,3.06,0.25,0
1112,0,0,84.86,79.5,0.5,4.9,2.74,0.25,0
125,0,1,165.0,193.0,2.9,4.3,3.83,0.25,0
122,15,0,151.0,151.0,2.9,4.3,3.6,0.26,0
81,0,0,151.0,151.0,2.9,4.3,3.6,0.25,0
214,15,1,165.0,193.0,2.9,4.3,3.83,0.25,0
412,15,1,165.0,193.0,2.9,4.3,3.83,0.26,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.27,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.27,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.26,0
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.26,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.26,0
0,20,0,1816.97,1816.97,0.4,0.4,0.4,0.25,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.25,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.25,0
0,10,0,1816.97,1816.97,0.4,0.4,0.4,0.24,0
1128,0,0,4238.5,4598.0,1.2,4.8,2.42,0.24,0
1360,0,1,4340.55,4862.0,1.2,4.8,2.34,0.24,0
1385,0,0,3701.36,3777.0,1.2,4.8,2.6,0.25,0
1585,0,1,4403.17,5126.0,1.2,4.8,2.47,0.24,0
2119,0,1,4122.2,4187.5,1.2,4.7,2.09,0.25,0
1206,0,0,3701.36,3777.0,1.2,4.8,2.6,0.26,0
1484,20,1,4551.07,5192.5,1.2,4.8,2.19,0.26,0
957,0,0,4158.65,4598.0,1.2,4.8,2.71,0.27,0
1614,0,0,4238.5,4598.0,1.2,4.8,2.42,0.26,0
1150,10,0,4238.5,4598.0,1.2,4.8,2.42,0.26,0
890,0,1,4340.55,4862.0,1.2,4.8,2.34,0.26,0
905,0,0,4512.26,4862.0,1.2,4.8,2.5,0.27,0
1934,0,0,673.75,689.0,0.1,4.8,2.36,0.0,1
1317,0,0,1018.75,769.0,0.1,4.8,2.58,0.0,1
1235,0,0,935.45,739.0,0.1,4.8,2.61,0.0,1
1318,15,0,935.45,739.0,0.1,4.8,2.61,0.0,1
0,0,0,78.9,78.9,3.8,3.8,3.8,0.0,1
621,20,0,91.48,84.9,0.5,4.8,2.43,0.0,1
1098,10,0,91.48,84.9,0.5,4.8,2.43,0.0,1
856,20,0,91.48,84.9,0.5,4.8,2.43,0.0,1
1045,10,0,91.8,79.9,0.5,4.8,2.06,0.0,1
911,0,0,93.8,89.9,0.5,4.8,2.76,0.0,1
1259,20,0,117.63,129.0,1.3,4.8,3.03,0.0,1
1060,0,0,126.8,148.89,1.3,4.8,2.95,0.0,1
192,0,0,1203.62,1203.62,2.6,4.1,3.35,0.0,1
263,15,0,1203.62,1203.62,2.6,4.1,3.35,0.0,1
498,15,0,251.82,299.0,1.5,3.8,2.83,0.0,1
856,0,1,279.12,272.0,0.9,3.2,1.63,0.0,1
411,0,0,251.82,299.0,1.5,3.8,2.83,0.0,1
1565,0,0,43.04,32.99,0.8,5.0,2.81,0.0,1
1340,0,0,44.01,32.99,0.8,5.0,3.0,0.0,1
1905,5,0,44.01,32.99,0.8,5.0,3.0,0.0,1
1405,10,0,44.01,32.99,0.8,5.0,3.0,0.0,1
289,0,1,99.99,99.99,4.8,4.8,4.8,0.0,1
237,20,1,99.99,99.99,4.8,4.8,4.8,0.05,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.09,1
0,10,0,99.99,99.99,4.8,4.8,4.8,0.08,1
0,15,0,553.0,553.0,3.0,3.0,3.0,0.08,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.08,1
814,0,1,83.49,34.99,0.4,4.0,2.33,0.07,1
0,15,0,58.97,58.97,3.9,3.9,3.9,0.11,1
1303,15,0,80.98,69.0,0.5,4.9,3.02,0.1,1
1153,0,0,72.23,64.45,0.5,4.9,3.1,0.1,1
1198,10,0,83.09,69.0,0.5,4.9,3.17,0.1,1
1157,10,0,84.86,79.5,0.5,4.9,2.95,0.09,1
1102,10,0,79.78,69.0,0.5,4.9,3.04,0.09,1
134,0,0,151.0,151.0,2.9,4.3,3.6,0.09,1
289,15,0,151.0,151.0,2.9,4.3,3.6,0.09,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.08,1
1572,0,1,3808.08,4187.5,1.2,4.7,2.02,0.08,1
1444,0,0,935.45,739.0,0.1,4.8,2.61,0.0,0
1274,0,0,935.45,739.0,0.1,4.8,2.61,0.0,0
2024,10,1,868.8,689.0,0.1,4.8,2.64,0.0,0
1077,10,1,657.5,689.0,0.1,2.9,2.12,0.0,0
206,10,0,71.85,71.85,3.8,4.4,4.1,0.25,0
86,0,0,71.85,71.85,3.8,4.4,4.1,0.2,0
284,20,0,71.85,71.85,3.8,4.4,4.1,0.17,0
138,0,0,71.85,71.85,3.8,4.4,4.1,0.14,0
1029,0,0,83.98,79.9,0.8,4.8,2.82,0.12,0
740,0,0,91.48,84.9,0.5,4.8,2.43,0.11,0
1120,10,0,91.48,84.9,0.5,4.8,2.43,0.1,0
1014,10,0,91.48,84.9,0.5,4.8,2.43,0.09,0
698,20,0,91.48,84.9,0.5,4.8,2.43,0.08,0
866,0,0,97.54,89.9,0.5,4.3,1.96,0.08,0
1116,0,0,126.1,129.0,1.3,4.8,3.06,0.07,0
202,15,0,1203.62,1203.62,2.6,4.1,3.35,0.07,0
225,0,0,1203.62,1203.62,2.6,4.1,3.35,0.06,0
43,5,0,1203.62,1203.62,2.6,4.1,3.35,0.06,0
511,10,1,871.52,207.33,2.6,4.1,3.1,0.06,0
426,0,1,1203.62,1203.62,2.6,4.1,3.35,0.11,0
0,15,0,207.33,207.33,2.6,2.6,2.6,0.15,0
345,5,0,250.12,272.0,0.9,3.8,2.35,0.14,0
1129,15,1,249.09,245.0,0.9,3.8,2.06,0.14,0
494,15,0,233.82,245.0,0.9,3.8,2.07,0.17,0
1800,0,1,42.89,32.99,0.8,5.0,2.87,0.17,0
1626,0,0,44.01,32.99,0.8,5.0,3.0,0.2,0
1390,0,1,35.09,32.99,0.8,5.0,2.67,0.19,0
1236,0,0,36.52,32.99,0.8,5.0,2.84,0.22,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.21,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.21,0
276,0,1,99.99,99.99,4.8,4.8,4.8,0.2,0
0,15,0,553.0,553.0,3.0,3.0,3.0,0.23,0
0,10,0,553.0,553.0,3.0,3.0,3.0,0.22,0
0,20,0,553.0,553.0,3.0,3.0,3.0,0.21,0
