,length,discount,user_id,successful,mean_price,min_rating,max_rating,mean_rating,successful_sessions_so_far,sessions_so_far,cat_Akcesoria_telefoniczne,cat_Anteny_RTV,cat_Audio,cat_Biurowe_urządzenia_wielofunkcyjne,cat_Drukarki_i_skanery,cat_Gry_PlayStation3,cat_Gry_Xbox_360,cat_Gry_i_konsole,cat_Gry_komputerowe,cat_Gry_na_konsole,cat_Komputery,cat_Monitory,cat_Monitory_LCD,cat_Odtwarzacze_DVD,cat_Odtwarzacze_mp3_i_mp4,cat_Okulary_3D,cat_Przenośne_audio_i_video,cat_Sprzęt_RTV,cat_Słuchawki,cat_Tablety,cat_Tablety_i_akcesoria,cat_Telefony_i_akcesoria,cat_Telefony_komórkowe,cat_Telefony_stacjonarne,cat_Telewizory_i_akcesoria,cat_Video,cat_Zestawy_głośnomówiące,cat_Zestawy_słuchawkowe,city,gender
2732,0 days 00:20:51,0,157,False,97.54,0.5,4.3,1.96,3,14,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
2733,0 days 00:20:42,0,157,True,110.37,1.3,4.8,3.21,3,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,Kutno,False
2734,0 days 00:03:33,15,157,True,871.52,2.6,4.1,3.1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,Kutno,False
2735,0 days 00:04:36,0,157,False,1203.62,2.6,4.1,3.35,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Kutno,False
2736,0 days 00:00:00,0,157,False,207.33,2.6,2.6,2.6,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Kutno,False
2737,0 days 00:05:24,10,157,False,250.12,0.9,3.8,2.35,5,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Kutno,False
2738,0 days 00:14:41,0,157,False,250.12,0.9,3.8,2.35,5,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Kutno,False
2739,0 days 00:13:14,0,157,False,250.12,0.9,3.8,2.35,5,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Kutno,False
2740,0 days 00:07:13,0,157,False,251.82,1.5,3.8,2.83,5,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,Kutno,False
2741,0 days 00:05:56,15,157,False,250.12,0.9,3.8,2.35,5,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Kutno,False
2742,0 days 00:11:49,0,157,False,250.12,0.9,3.8,2.35,5,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Kutno,False
2743,0 days 00:05:33,0,157,True,236.62,0.9,3.8,1.78,5,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Kutno,False
2744,0 days 00:30:25,15,157,False,44.01,0.8,5.0,3.0,6,26,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
2745,0 days 00:30:10,0,157,True,37.68,0.8,5.0,2.63,6,27,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
2746,0 days 00:22:24,10,157,False,47.59,2.0,5.0,3.44,7,28,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
2747,0 days 00:16:28,0,157,False,44.01,0.8,5.0,3.0,7,29,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
2748,0 days 00:04:42,10,157,True,99.99,4.8,4.8,4.8,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,Kutno,False
2749,0 days 00:00:00,0,157,False,99.99,4.8,4.8,4.8,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Kutno,False
2750,0 days 00:00:00,0,157,False,99.99,4.8,4.8,4.8,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Kutno,False
2751,0 days 00:03:10,0,157,True,99.99,4.8,4.8,4.8,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,Kutno,False
2752,0 days 00:03:16,5,157,True,553.0,3.0,3.0,3.0,9,34,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,Kutno,False
2753,0 days 00:00:00,0,157,False,553.0,3.0,3.0,3.0,10,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Kutno,False
2754,0 days 00:09:26,0,157,False,34.99,0.9,4.0,2.45,10,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Kutno,False
2755,0 days 00:07:14,0,157,False,132.0,0.4,4.0,2.2,10,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Kutno,False
2756,0 days 00:00:00,5,157,False,58.97,3.9,3.9,3.9,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Kutno,False
2757,0 days 00:00:00,5,157,False,58.97,3.9,3.9,3.9,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Kutno,False
2758,0 days 00:00:00,0,157,False,58.97,3.9,3.9,3.9,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Kutno,False
2759,0 days 00:00:00,10,157,False,58.97,3.9,3.9,3.9,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Kutno,False
2760,0 days 00:22:50,5,157,False,85.99,0.5,4.9,2.96,10,42,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
2761,0 days 00:22:27,0,157,False,83.09,0.5,4.9,3.17,10,43,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
2762,0 days 00:03:04,0,157,False,151.0,2.9,4.3,3.6,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Kutno,False
2763,0 days 00:03:52,0,157,False,151.0,2.9,4.3,3.6,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Kutno,False
2764,0 days 00:00:00,0,157,False,1816.97,0.4,0.4,0.4,10,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Kutno,False
2765,0 days 00:00:00,0,157,False,1816.97,0.4,0.4,0.4,10,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Kutno,False
2766,0 days 00:00:00,0,157,False,1816.97,0.4,0.4,0.4,10,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Kutno,False
2767,0 days 00:00:00,10,157,False,1816.97,0.4,0.4,0.4,10,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Kutno,False
2768,0 days 00:00:00,0,157,False,1816.97,0.4,0.4,0.4,10,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Kutno,False
2769,0 days 00:00:00,0,157,False,1816.97,0.4,0.4,0.4,10,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Kutno,False
2770,0 days 00:00:00,0,157,False,1816.97,0.4,0.4,0.4,10,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Kutno,False
2771,0 days 00:00:00,0,157,False,1816.97,0.4,0.4,0.4,10,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Kutno,False
2772,0 days 00:15:05,0,157,True,4340.55,1.2,4.8,2.34,10,54,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
2773,0 days 00:24:33,0,157,True,4556.28,1.2,4.8,2.08,11,55,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
2774,0 days 00:20:08,0,157,False,4238.5,1.2,4.8,2.42,12,56,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
2775,0 days 00:25:28,20,158,False,960.0,0.1,4.8,2.76,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
2776,0 days 00:01:38,0,158,False,71.85,3.8,4.4,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,Radom,False
2777,0 days 00:21:27,10,158,False,91.48,0.5,4.8,2.43,0,2,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
2778,0 days 00:07:54,20,158,False,91.48,0.5,4.8,2.43,0,3,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
2779,0 days 00:35:36,0,158,True,100.71,1.3,4.8,3.18,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,8,0,0,Radom,False
2780,0 days 00:17:02,15,158,False,117.63,1.3,4.8,3.03,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,Radom,False
2781,0 days 00:00:18,5,158,False,1203.62,2.6,4.1,3.35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Radom,False
2782,0 days 00:04:25,10,158,False,1203.62,2.6,4.1,3.35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Radom,False
2783,0 days 00:08:22,20,158,False,250.12,0.9,3.8,2.35,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,False
2784,0 days 00:10:37,15,158,False,250.12,0.9,3.8,2.35,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,False
2785,0 days 00:11:45,5,158,True,249.09,0.9,3.8,2.06,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,Radom,False
2786,0 days 00:07:10,0,158,False,250.12,0.9,3.8,2.35,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,False
2787,0 days 00:16:58,15,158,False,44.01,0.8,5.0,3.0,1,12,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
2788,0 days 00:00:00,0,158,False,553.0,3.0,3.0,3.0,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
2789,0 days 00:00:00,0,158,False,553.0,3.0,3.0,3.0,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
2790,0 days 00:00:00,20,158,False,553.0,3.0,3.0,3.0,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
2791,0 days 00:06:08,0,158,False,106.33,0.4,4.0,1.77,1,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Radom,False
2792,0 days 00:07:55,0,158,False,106.33,0.4,4.0,1.77,1,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Radom,False
2793,0 days 00:10:55,0,158,False,106.33,0.4,4.0,1.77,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Radom,False
2794,0 days 00:04:20,0,158,True,58.97,3.9,3.9,3.9,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Radom,False
2795,0 days 00:00:00,0,158,False,58.97,3.9,3.9,3.9,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Radom,False
2796,0 days 00:19:26,5,158,False,80.98,0.5,4.9,2.83,2,21,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
2797,0 days 00:04:28,0,158,False,151.0,2.9,4.3,3.6,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Radom,False
2798,0 days 00:00:00,0,158,False,1816.97,0.4,0.4,0.4,2,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Radom,False
2799,0 days 00:00:00,0,158,False,1816.97,0.4,0.4,0.4,2,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Radom,False
2800,0 days 00:25:54,10,158,True,4233.74,1.2,4.7,2.07,2,25,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
2801,0 days 00:11:27,10,158,False,4567.22,1.2,4.8,2.27,3,26,0,0,0,7,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
2802,0 days 00:26:42,15,159,True,845.45,0.1,4.8,2.67,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,True
2803,0 days 00:23:50,0,159,True,611.57,2.1,4.8,2.9,0,1,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,True
2804,0 days 00:31:32,0,159,True,851.25,0.1,4.8,2.74,1,2,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,True
2805,0 days 00:20:35,15,159,False,960.0,0.1,4.8,2.76,2,3,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,True
2806,0 days 00:02:08,10,159,False,71.85,3.8,4.4,4.1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,Radom,True
2807,0 days 00:04:34,0,159,False,71.85,3.8,4.4,4.1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,Radom,True
2808,0 days 00:04:38,0,159,True,69.5,3.8,4.4,4.2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,Radom,True
2809,0 days 00:02:34,15,159,False,71.85,3.8,4.4,4.1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,Radom,True
2810,0 days 00:10:34,0,159,False,93.8,0.5,4.8,2.76,3,8,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,True
2811,0 days 00:10:05,0,159,False,97.27,0.5,4.8,2.8,3,9,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,True
2812,0 days 00:21:18,0,159,False,124.84,1.3,4.8,2.94,3,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,8,0,0,Radom,True
2813,0 days 00:30:54,0,159,True,110.37,1.3,4.8,3.21,3,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,Radom,True
2814,0 days 00:00:51,10,159,False,1203.62,2.6,4.1,3.35,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Radom,True
2815,0 days 00:03:02,15,159,False,1203.62,2.6,4.1,3.35,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Radom,True
2816,0 days 00:00:00,0,159,False,2199.9,4.1,4.1,4.1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Radom,True
2817,0 days 00:01:05,0,159,False,1203.62,2.6,4.1,3.35,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Radom,True
2818,0 days 00:00:00,5,159,False,207.33,2.6,2.6,2.6,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Radom,True
2819,0 days 00:08:28,15,159,False,250.12,0.9,3.8,2.35,4,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,True
2820,0 days 00:12:54,0,159,True,229.5,0.9,3.8,2.2,4,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,True
2821,0 days 00:10:58,0,159,False,250.12,0.9,3.8,2.35,5,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,True
2822,0 days 00:11:07,20,159,False,250.12,0.9,3.8,2.35,5,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,True
2823,0 days 00:15:57,0,159,False,250.12,0.9,3.8,2.35,5,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,True
2824,0 days 00:08:02,0,159,False,250.12,0.9,3.8,2.35,5,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,True
2825,0 days 00:12:14,0,159,False,250.12,0.9,3.8,2.35,5,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,True
2826,0 days 00:25:23,20,159,False,40.88,0.8,5.0,2.86,5,24,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,True
2827,0 days 00:20:45,0,159,False,42.45,2.0,5.0,3.19,5,25,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,True
2828,0 days 00:28:30,0,159,False,44.01,0.8,5.0,3.0,5,26,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,True
2829,0 days 00:19:52,0,159,False,49.31,0.8,4.1,2.69,5,27,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,True
2830,0 days 00:22:12,0,159,False,41.57,0.8,5.0,3.0,5,28,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,True
2831,0 days 00:00:00,5,159,False,99.99,4.8,4.8,4.8,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Radom,True
2832,0 days 00:00:00,0,159,False,99.99,4.8,4.8,4.8,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Radom,True
2833,0 days 00:04:58,5,159,True,99.99,4.8,4.8,4.8,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,Radom,True
2834,0 days 00:01:12,20,159,True,99.99,4.8,4.8,4.8,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,Radom,True
2835,0 days 00:00:00,10,159,False,553.0,3.0,3.0,3.0,7,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,True
2836,0 days 00:00:00,15,159,False,58.97,3.9,3.9,3.9,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Radom,True
2837,0 days 00:00:00,0,159,False,58.97,3.9,3.9,3.9,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Radom,True
2838,0 days 00:17:40,5,159,True,84.35,0.5,4.9,3.03,7,36,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,True
2839,0 days 00:00:20,0,159,False,151.0,2.9,4.3,3.6,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Radom,True
2840,0 days 00:00:00,0,159,False,109.0,2.9,2.9,2.9,8,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Radom,True
2841,0 days 00:04:52,0,159,False,151.0,2.9,4.3,3.6,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Radom,True
2842,0 days 00:06:31,15,159,True,151.0,2.9,4.3,3.6,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Radom,True
2843,0 days 00:00:00,0,159,False,1816.97,0.4,0.4,0.4,9,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Radom,True
2844,0 days 00:00:00,10,159,False,1816.97,0.4,0.4,0.4,9,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Radom,True
2845,0 days 00:00:00,0,159,False,1816.97,0.4,0.4,0.4,9,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Radom,True
2846,0 days 00:00:00,0,159,False,1816.97,0.4,0.4,0.4,9,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Radom,True
2847,0 days 00:00:00,0,159,False,1816.97,0.4,0.4,0.4,9,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Radom,True
2848,0 days 00:17:10,0,159,True,4595.23,1.2,4.8,2.4,9,46,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,True
2849,0 days 00:24:40,0,161,False,664.43,0.1,4.8,2.5,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gdynia,False
2850,0 days 00:24:35,15,161,True,876.56,0.1,4.8,2.7,0,1,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gdynia,False
2851,0 days 00:18:55,5,161,False,673.75,0.1,4.8,2.36,0,2,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gdynia,False
2852,0 days 00:04:27,10,161,True,69.5,3.8,4.4,4.2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,Gdynia,False
2853,0 days 00:17:46,10,161,False,91.48,0.5,4.8,2.43,1,4,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gdynia,False
2854,0 days 00:10:15,20,161,False,90.0,0.5,4.8,3.05,1,5,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gdynia,False
2855,0 days 00:11:33,0,161,False,115.67,2.2,4.8,3.17,1,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7,0,0,Gdynia,False
2856,0 days 00:27:52,15,161,True,115.58,1.3,4.8,3.11,1,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,8,0,0,Gdynia,False
2857,0 days 00:04:39,5,161,False,1203.62,2.6,4.1,3.35,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Gdynia,False
2858,0 days 00:02:20,0,161,False,1203.62,2.6,4.1,3.35,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Gdynia,False
2859,0 days 00:12:23,0,161,False,250.12,0.9,3.8,2.35,2,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Gdynia,False
2860,0 days 00:13:00,0,161,True,229.5,0.9,3.8,2.2,2,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Gdynia,False
2861,0 days 00:13:36,0,161,True,229.5,0.9,3.8,2.2,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Gdynia,False
2862,0 days 00:09:57,5,161,True,224.33,0.9,3.8,2.63,4,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,Gdynia,False
2863,0 days 00:00:00,0,161,False,99.99,4.8,4.8,4.8,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Gdynia,False
2864,0 days 00:00:00,5,161,False,553.0,3.0,3.0,3.0,5,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Gdynia,False
